start_date,median_date,end_date,spread,pollster,n,party,pct
2018-02-26,2018-02-28,2018-02-28,3,YouGov,1585.0,spd,0.16
2018-02-22,2018-02-26,2018-02-28,7,Emnid,1890.0,spd,0.16
2018-02-20,2018-02-24,2018-02-27,8,Civey,11878.0,spd,0.18100000000000002
2018-02-23,2018-02-25,2018-02-26,4,INSA,1063.0,spd,0.155
2018-02-19,2018-02-22,2018-02-23,5,Forsa,2506.0,spd,0.18
2018-02-20,2018-02-22,2018-02-22,3,Forschungsgruppe Wahlen,1360.0,spd,0.17
2018-02-20,2018-02-21,2018-02-21,2,Infratest dimap,1052.0,spd,0.17
2018-02-15,2018-02-18,2018-02-21,7,Emnid,1985.0,spd,0.17
2018-02-13,2018-02-17,2018-02-20,8,Civey,11909.0,spd,0.165
2018-02-16,2018-02-18,2018-02-19,4,INSA,2040.0,spd,0.155
2018-02-12,2018-02-14,2018-02-16,5,Forsa,2501.0,spd,0.16
2018-02-13,2018-02-14,2018-02-15,3,Infratest dimap,1001.0,spd,0.16
2018-02-02,2018-02-09,2018-02-15,14,Allensbach,1271.0,spd,0.175
2018-02-08,2018-02-12,2018-02-14,7,Emnid,1478.0,spd,0.19
2018-02-09,2018-02-12,2018-02-13,5,Civey,11841.0,spd,0.16399999999999998
2018-02-09,2018-02-11,2018-02-12,4,INSA,2608.0,spd,0.165
2018-02-05,2018-02-08,2018-02-09,5,Forsa,1000.0,spd,0.17
2018-02-07,2018-02-08,2018-02-08,2,Forsa,1003.0,spd,0.18
2018-02-01,2018-02-04,2018-02-07,7,Emnid,1226.0,spd,0.2
2018-02-01,2018-02-04,2018-02-07,7,GMS,1007.0,spd,0.18
2018-02-02,2018-02-04,2018-02-05,4,INSA,2034.0,spd,0.17
2018-01-29,2018-01-31,2018-02-02,5,Forsa,2507.0,spd,0.18
2018-01-30,2018-01-31,2018-02-01,3,Forschungsgruppe Wahlen,1302.0,spd,0.19
2018-01-29,2018-01-31,2018-01-31,3,Infratest dimap,1502.0,spd,0.18
2018-01-25,2018-01-29,2018-01-31,7,Emnid,1247.0,spd,0.2
2018-01-26,2018-01-28,2018-01-29,4,INSA,2073.0,spd,0.175
2018-01-22,2018-01-25,2018-01-26,5,Forsa,2505.0,spd,0.18
2018-01-22,2018-01-23,2018-01-24,3,Infratest dimap,1043.0,spd,0.19
2018-01-18,2018-01-21,2018-01-24,7,Emnid,1513.0,spd,0.2
2018-01-19,2018-01-21,2018-01-23,5,YouGov,1566.0,spd,0.19
2018-01-22,2018-01-23,2018-01-22,1,Forsa,1282.0,spd,0.17
2018-01-22,2018-01-23,2018-01-22,1,INSA,1169.0,spd,0.18
2018-01-15,2018-01-17,2018-01-19,5,Forsa,2501.0,spd,0.18
2018-01-16,2018-01-17,2018-01-18,3,Forschungsgruppe Wahlen,1332.0,spd,0.2
2018-01-05,2018-01-12,2018-01-18,14,Allensbach,1221.0,spd,0.21
2018-01-15,2018-01-17,2018-01-17,3,Forsa,1504.0,spd,0.18
2018-01-11,2018-01-15,2018-01-17,7,Emnid,1419.0,spd,0.21
2018-01-12,2018-01-14,2018-01-15,4,INSA,2000.0,spd,0.185
2018-01-08,2018-01-11,2018-01-12,5,Forsa,2501.0,spd,0.2
2018-01-04,2018-01-07,2018-01-10,7,Emnid,1899.0,spd,0.21
2018-01-05,2018-01-07,2018-01-08,4,INSA,2028.0,spd,0.195
2017-12-11,2017-12-26,2018-01-08,29,Civey,11880.0,spd,0.193
2018-01-02,2018-01-04,2018-01-05,4,Forsa,2503.0,spd,0.2
2018-01-02,2018-01-03,2018-01-03,2,Infratest dimap,1506.0,spd,0.21
2017-12-21,2017-12-28,2018-01-03,14,Emnid,1440.0,spd,0.2
2017-12-29,2018-01-01,2018-01-02,5,INSA,2012.0,spd,0.195
2017-12-27,2017-12-30,2018-01-02,7,GMS,1005.0,spd,0.2
2017-12-25,2017-12-26,2017-12-27,3,YouGov,1489.0,spd,0.21
2017-12-21,2017-12-22,2017-12-22,2,INSA,2203.0,spd,0.205
2017-12-18,2017-12-20,2017-12-22,5,Forsa,2504.0,spd,0.19
2017-12-14,2017-12-18,2017-12-20,7,Emnid,1861.0,spd,0.21
2017-12-15,2017-12-17,2017-12-18,4,INSA,2031.0,spd,0.21
2017-12-11,2017-12-14,2017-12-15,5,Forsa,2501.0,spd,0.2
2017-12-01,2017-12-08,2017-12-14,14,Allensbach,1443.0,spd,0.21
2017-12-11,2017-12-12,2017-12-13,3,Infratest dimap,1029.0,spd,0.2
2017-12-07,2017-12-10,2017-12-13,7,Emnid,1865.0,spd,0.22
2017-12-08,2017-12-10,2017-12-11,4,INSA,2013.0,spd,0.22
2017-12-09,2017-12-10,2017-12-10,2,Forsa,1566.0,spd,0.2
2017-12-04,2017-12-06,2017-12-08,5,Forsa,2500.0,spd,0.2
2017-12-05,2017-12-06,2017-12-07,3,Forschungsgruppe Wahlen,1353.0,spd,0.23
2017-12-04,2017-12-06,2017-12-06,3,Infratest dimap,1504.0,spd,0.21
2017-11-30,2017-12-04,2017-12-06,7,Emnid,1880.0,spd,0.21
2017-11-30,2017-12-03,2017-12-05,6,Civey,11936.0,spd,0.204
2017-12-01,2017-12-03,2017-12-04,4,INSA,2063.0,spd,0.22
2017-11-28,2017-11-30,2017-12-01,4,GMS,1010.0,spd,0.21
2017-11-27,2017-11-30,2017-12-01,5,Forsa,2502.0,spd,0.2
2017-11-23,2017-11-26,2017-11-29,7,Emnid,1888.0,spd,0.21
2017-11-24,2017-11-26,2017-11-28,5,YouGov,1570.0,spd,0.21
2017-11-21,2017-11-25,2017-11-28,8,Civey,10024.0,spd,0.204
2017-11-24,2017-11-26,2017-11-27,4,INSA,2003.0,spd,0.22
2017-11-22,2017-11-25,2017-11-27,6,Allensbach,1299.0,spd,0.215
2017-11-20,2017-11-22,2017-11-24,5,Forsa,2508.0,spd,0.19
2017-11-20,2017-11-22,2017-11-23,4,Emnid,1225.0,spd,0.22
2017-11-21,2017-11-22,2017-11-22,2,INSA,1069.0,spd,0.21
2017-11-20,2017-11-21,2017-11-21,2,Civey,5044.0,spd,0.195
2017-11-20,2017-11-20,2017-11-20,1,Forsa,1789.0,spd,0.21
2017-11-20,2017-11-20,2017-11-20,1,Infratest dimap,1011.0,spd,0.22
2017-11-20,2017-11-20,2017-11-20,1,INSA,1034.0,spd,0.21
2017-11-17,2017-11-18,2017-11-19,3,INSA,2027.0,spd,0.21
2017-11-13,2017-11-16,2017-11-17,5,Forsa,2505.0,spd,0.2
2017-11-14,2017-11-16,2017-11-16,3,Forschungsgruppe Wahlen,1303.0,spd,0.21
2017-11-10,2017-11-13,2017-11-15,6,Infratest dimap,1382.0,spd,0.21
2017-11-09,2017-11-12,2017-11-15,7,Emnid,1842.0,spd,0.21
2017-11-10,2017-11-12,2017-11-13,4,INSA,2049.0,spd,0.2
2017-11-06,2017-11-08,2017-11-10,5,Forsa,2506.0,spd,0.2
2017-11-06,2017-11-08,2017-11-08,3,Infratest dimap,1505.0,spd,0.21
2017-11-02,2017-11-06,2017-11-08,7,Emnid,1392.0,spd,0.22
2017-11-03,2017-11-05,2017-11-06,4,INSA,2023.0,spd,0.22
2017-10-27,2017-11-02,2017-11-06,11,Civey,10012.0,spd,0.204
2017-10-30,2017-11-02,2017-11-03,5,Forsa,2005.0,spd,0.21
2017-10-26,2017-10-29,2017-10-30,5,Emnid,1476.0,spd,0.21
2017-10-27,2017-10-28,2017-10-28,2,INSA,1024.0,spd,0.21
2017-10-23,2017-10-25,2017-10-27,5,Forsa,2500.0,spd,0.2
2017-10-24,2017-10-25,2017-10-26,3,Forschungsgruppe Wahlen,1325.0,spd,0.21
2017-10-19,2017-10-23,2017-10-25,7,Emnid,2296.0,spd,0.22
2017-10-23,2017-10-23,2017-10-23,1,INSA,1002.0,spd,0.21
2017-10-16,2017-10-19,2017-10-20,5,Forsa,2503.0,spd,0.22
2017-10-07,2017-10-13,2017-10-19,13,Allensbach,1454.0,spd,0.205
2017-10-16,2017-10-17,2017-10-18,3,Infratest dimap,1026.0,spd,0.21
2017-10-12,2017-10-15,2017-10-18,7,Emnid,2304.0,spd,0.21
2017-10-12,2017-10-15,2017-10-18,7,GMS,1005.0,spd,0.21
2017-10-13,2017-10-15,2017-10-16,4,INSA,2011.0,spd,0.215
2017-10-09,2017-10-11,2017-10-13,5,Forsa,2501.0,spd,0.2
2017-10-10,2017-10-11,2017-10-12,3,Forschungsgruppe Wahlen,1180.0,spd,0.21
2017-10-09,2017-10-11,2017-10-11,3,Infratest dimap,1506.0,spd,0.2
2017-10-05,2017-10-09,2017-10-11,7,Emnid,1960.0,spd,0.21
2017-10-06,2017-10-08,2017-10-09,4,INSA,2015.0,spd,0.22
2017-10-02,2017-10-05,2017-10-06,5,Forsa,2001.0,spd,0.2
2017-09-28,2017-10-01,2017-10-04,7,Emnid,1490.0,spd,0.22
2017-09-25,2017-09-27,2017-09-29,5,Forsa,2005.0,spd,0.2
2017-09-27,2017-09-28,2017-09-28,2,INSA,1071.0,spd,0.21
2017-09-26,2017-09-27,2017-09-28,3,Forschungsgruppe Wahlen,1425.0,spd,0.21
2017-09-25,2017-09-27,2017-09-27,3,Emnid,1038.0,spd,0.21
2021-09-03,2021-09-05,2021-09-06,4,INSA,2052.0,afd,0.11
2021-08-31,2021-09-04,2021-09-06,7,Forsa,2505.0,afd,0.11
2021-08-30,2021-09-02,2021-09-03,5,INSA,1427.0,afd,0.12
2021-08-31,2021-09-02,2021-09-02,3,Forschungsgruppe Wahlen,1301.0,afd,0.11
2021-08-30,2021-08-31,2021-09-01,3,Infratest dimap,1337.0,afd,0.12
2021-08-30,2021-08-31,2021-08-31,2,Wahlkreisprognose,2340.0,afd,0.105
2021-08-27,2021-08-29,2021-08-31,5,YouGov,1729.0,afd,0.12
2021-08-25,2021-08-29,2021-08-31,7,Kantar,1439.0,afd,0.11
2021-08-27,2021-08-29,2021-08-30,4,INSA,2015.0,afd,0.11
2021-08-24,2021-08-27,2021-08-30,7,Forsa,2508.0,afd,0.11
2021-08-28,2021-08-29,2021-08-29,2,Ipsos,2001.0,afd,0.11
2021-08-23,2021-08-25,2021-08-27,5,INSA,1247.0,afd,0.11
2021-08-24,2021-08-25,2021-08-26,3,Forschungsgruppe Wahlen,1300.0,afd,0.11
2021-08-18,2021-08-23,2021-08-26,9,Allensbach,1038.0,afd,0.105
2021-08-18,2021-08-22,2021-08-25,8,Civey,10054.0,afd,0.12
2021-08-20,2021-08-23,2021-08-24,5,YouGov,1689.0,afd,0.11
2021-08-18,2021-08-21,2021-08-24,7,Kantar,1919.0,afd,0.11
2021-08-20,2021-08-22,2021-08-23,4,INSA,2119.0,afd,0.11
2021-08-16,2021-08-20,2021-08-23,8,Forsa,2504.0,afd,0.1
2021-08-16,2021-08-19,2021-08-20,5,INSA,1352.0,afd,0.12
2021-08-17,2021-08-18,2021-08-18,2,Infratest dimap,1219.0,afd,0.11
2021-08-12,2021-08-15,2021-08-18,7,Trend Research,1798.0,afd,0.12
2021-08-11,2021-08-15,2021-08-18,8,Civey,10117.0,afd,0.11
2021-08-14,2021-08-16,2021-08-17,4,Wahlkreisprognose,2005.0,afd,0.11
2021-08-11,2021-08-15,2021-08-17,7,Kantar,1920.0,afd,0.11
2021-08-05,2021-08-11,2021-08-17,13,Allensbach,1018.0,afd,0.11
2021-08-13,2021-08-15,2021-08-16,4,INSA,2080.0,afd,0.11
2021-08-10,2021-08-13,2021-08-16,7,Forsa,2501.0,afd,0.1
2021-08-09,2021-08-11,2021-08-13,5,INSA,1450.0,afd,0.11
2021-08-10,2021-08-11,2021-08-12,3,Forschungsgruppe Wahlen,1252.0,afd,0.11
2021-08-04,2021-08-08,2021-08-11,8,Civey,10116.0,afd,0.11
2021-08-04,2021-08-07,2021-08-10,7,Kantar,1446.0,afd,0.11
2021-08-06,2021-08-08,2021-08-09,4,INSA,2118.0,afd,0.115
2021-08-03,2021-08-07,2021-08-09,7,Forsa,2509.0,afd,0.1
2021-08-02,2021-08-05,2021-08-06,5,INSA,2002.0,afd,0.11
2021-08-02,2021-08-03,2021-08-04,3,Infratest dimap,1312.0,afd,0.1
2021-07-28,2021-08-01,2021-08-04,8,Civey,10217.0,afd,0.11
2021-07-28,2021-08-01,2021-08-03,7,Kantar,1413.0,afd,0.11
2021-07-30,2021-08-01,2021-08-02,4,INSA,2080.0,afd,0.11
2021-07-27,2021-07-30,2021-08-02,7,Forsa,2502.0,afd,0.1
2021-07-21,2021-07-26,2021-07-31,11,Ipsos,2002.0,afd,0.11
2021-07-26,2021-07-28,2021-07-30,5,INSA,1196.0,afd,0.11
2021-07-27,2021-07-28,2021-07-29,3,Forschungsgruppe Wahlen,1268.0,afd,0.11
2021-07-21,2021-07-25,2021-07-28,8,Civey,10111.0,afd,0.11
2021-07-21,2021-07-24,2021-07-27,7,GMS,1003.0,afd,0.1
2021-07-20,2021-07-24,2021-07-27,8,Kantar,1441.0,afd,0.11
2021-07-23,2021-07-25,2021-07-26,4,YouGov,1748.0,afd,0.12
2021-07-23,2021-07-25,2021-07-26,4,INSA,2007.0,afd,0.12
2021-07-20,2021-07-24,2021-07-26,7,Forsa,2501.0,afd,0.1
2021-07-19,2021-07-22,2021-07-23,5,INSA,1316.0,afd,0.11
2021-07-03,2021-07-13,2021-07-22,20,Allensbach,1243.0,afd,0.095
2021-07-20,2021-07-21,2021-07-21,2,Infratest dimap,1188.0,afd,0.1
2021-07-14,2021-07-18,2021-07-21,8,Civey,9999.0,afd,0.11
2021-07-14,2021-07-18,2021-07-20,7,Kantar,1421.0,afd,0.11
2021-07-16,2021-07-18,2021-07-19,4,INSA,2064.0,afd,0.115
2021-07-13,2021-07-16,2021-07-19,7,Forsa,2503.0,afd,0.1
2021-07-12,2021-07-14,2021-07-16,5,INSA,1354.0,afd,0.11
2021-07-13,2021-07-14,2021-07-15,3,Forschungsgruppe Wahlen,1224.0,afd,0.1
2021-07-07,2021-07-11,2021-07-14,8,Civey,10110.0,afd,0.1
2021-07-03,2021-07-09,2021-07-14,12,Allensbach (intermediate result),1028.0,afd,0.095
2021-07-07,2021-07-10,2021-07-13,7,Kantar,1495.0,afd,0.11
2021-07-09,2021-07-11,2021-07-12,4,INSA,2087.0,afd,0.11
2021-07-06,2021-07-10,2021-07-12,7,Forsa,2502.0,afd,0.09
2021-07-05,2021-07-08,2021-07-09,5,INSA,1352.0,afd,0.11
2021-06-30,2021-07-04,2021-07-07,8,Civey,10069.0,afd,0.09
2021-06-29,2021-07-03,2021-07-06,8,Kantar,1405.0,afd,0.11
2021-07-02,2021-07-04,2021-07-05,4,INSA,2056.0,afd,0.1
2021-06-29,2021-07-02,2021-07-05,7,Forsa,2505.0,afd,0.1
2021-06-28,2021-06-30,2021-07-02,5,INSA,1352.0,afd,0.1
2021-06-28,2021-06-30,2021-06-30,3,Infratest dimap,1317.0,afd,0.11
2021-06-23,2021-06-27,2021-06-30,8,Civey,10068.0,afd,0.09
2021-06-23,2021-06-26,2021-06-29,7,Kantar,1418.0,afd,0.11
2021-06-25,2021-06-27,2021-06-28,4,YouGov,1648.0,afd,0.11
2021-06-25,2021-06-27,2021-06-28,4,INSA,2060.0,afd,0.11
2021-06-22,2021-06-26,2021-06-28,7,Forsa,2501.0,afd,0.09
2021-06-21,2021-06-24,2021-06-27,7,Ipsos,2002.0,afd,0.1
2021-06-21,2021-06-24,2021-06-25,5,INSA,1203.0,afd,0.11
2021-06-22,2021-06-24,2021-06-24,3,Forschungsgruppe Wahlen,1271.0,afd,0.1
2021-06-22,2021-06-23,2021-06-23,2,Infratest dimap,1217.0,afd,0.12
2021-06-16,2021-06-20,2021-06-23,8,Civey,10087.0,afd,0.09
2021-06-15,2021-06-19,2021-06-22,8,Kantar,1430.0,afd,0.1
2021-06-15,2021-06-18,2021-06-21,7,Forsa,2502.0,afd,0.09
2021-06-18,2021-06-20,2021-06-21,4,INSA,2082.0,afd,0.105
2021-06-16,2021-06-19,2021-06-21,6,GMS,1002.0,afd,0.1
2021-06-15,2021-06-18,2021-06-21,7,Forsa,2502.0,afd,0.09
2021-06-14,2021-06-16,2021-06-18,5,INSA,1502.0,afd,0.11
2021-06-09,2021-06-13,2021-06-16,8,Civey,10094.0,afd,0.09
2021-06-09,2021-06-12,2021-06-15,7,Kantar,1413.0,afd,0.1
2021-06-11,2021-06-13,2021-06-14,4,INSA,2038.0,afd,0.11
2021-06-08,2021-06-12,2021-06-14,7,Forsa,2501.0,afd,0.09
2021-06-07,2021-06-10,2021-06-11,5,INSA,1401.0,afd,0.11
2021-06-08,2021-06-09,2021-06-09,2,Redfield & Wilton Strategies,1500.0,afd,0.13
2021-06-07,2021-06-08,2021-06-09,3,Infratest dimap,1316.0,afd,0.12
2021-06-07,2021-06-08,2021-06-09,3,Forschungsgruppe Wahlen,1232.0,afd,0.11
2021-06-02,2021-06-06,2021-06-09,8,Civey,10096.0,afd,0.1
2021-05-28,2021-06-04,2021-06-09,13,Allensbach,1070.0,afd,0.09
2021-06-02,2021-06-06,2021-06-08,7,Kantar,1421.0,afd,0.11
2021-06-04,2021-06-06,2021-06-07,4,INSA,2015.0,afd,0.11
2021-06-01,2021-06-04,2021-06-07,7,Forsa,2501.0,afd,0.09
2021-05-31,2021-06-02,2021-06-04,5,INSA,1380.0,afd,0.12
2021-05-26,2021-05-30,2021-06-02,8,Civey,10015.0,afd,0.1
2021-05-26,2021-05-29,2021-06-01,7,Kantar,1419.0,afd,0.11
2021-05-28,2021-05-30,2021-05-31,4,INSA,2040.0,afd,0.11
2021-05-25,2021-05-29,2021-05-31,7,Forsa,2500.0,afd,0.09
2021-05-25,2021-05-27,2021-05-28,4,INSA,1301.0,afd,0.12
2021-05-21,2021-05-23,2021-05-25,5,INSA,2128.0,afd,0.115
2021-05-19,2021-05-23,2021-05-25,7,Kantar,1422.0,afd,0.12
2021-05-19,2021-05-23,2021-05-25,7,Civey,10016.0,afd,0.1
2021-05-18,2021-05-22,2021-05-25,8,Ipsos,2014.0,afd,0.13
2021-05-21,2021-05-23,2021-05-24,4,YouGov,1706.0,afd,0.11
2021-05-18,2021-05-20,2021-05-21,4,Forsa,2004.0,afd,0.1
2021-05-17,2021-05-19,2021-05-21,5,INSA,1405.0,afd,0.12
2021-05-18,2021-05-19,2021-05-20,3,Forschungsgruppe Wahlen,1229.0,afd,0.11
2021-05-12,2021-05-16,2021-05-19,8,Civey,10050.0,afd,0.1
2021-05-11,2021-05-15,2021-05-18,8,Kantar,1445.0,afd,0.11
2021-05-14,2021-05-16,2021-05-17,4,INSA,2023.0,afd,0.11
2021-05-11,2021-05-15,2021-05-17,7,Forsa,2001.0,afd,0.1
2021-05-11,2021-05-15,2021-05-17,7,GMS,1005.0,afd,0.11
2021-05-10,2021-05-13,2021-05-14,5,INSA,1350.0,afd,0.12
2021-05-01,2021-05-07,2021-05-13,13,Allensbach,1027.0,afd,0.1
2021-05-10,2021-05-11,2021-05-11,2,Infratest dimap,1198.0,afd,0.11
2021-05-06,2021-05-09,2021-05-11,6,Kantar,1428.0,afd,0.11
2021-05-07,2021-05-09,2021-05-10,4,INSA,2055.0,afd,0.11
2021-05-04,2021-05-07,2021-05-10,7,Forsa,2501.0,afd,0.1
2021-05-05,2021-05-06,2021-05-06,2,Redfield & Wilton Strategies,1950.0,afd,0.11
2021-05-04,2021-05-05,2021-05-06,3,Forschungsgruppe Wahlen,1271.0,afd,0.11
2021-05-03,2021-05-05,2021-05-05,3,Infratest dimap,1351.0,afd,0.12
2021-04-29,2021-05-03,2021-05-05,7,Kantar,1910.0,afd,0.1
2021-04-28,2021-05-02,2021-05-05,8,Civey,10028.0,afd,0.09
2021-04-30,2021-05-02,2021-05-03,4,INSA,2075.0,afd,0.12
2021-04-27,2021-05-01,2021-05-03,7,Forsa,2508.0,afd,0.1
2021-04-22,2021-04-25,2021-04-28,7,Kantar,1442.0,afd,0.1
2021-04-23,2021-04-25,2021-04-26,4,INSA,2082.0,afd,0.12
2021-04-23,2021-04-25,2021-04-26,4,YouGov,1643.0,afd,0.11
2021-04-20,2021-04-23,2021-04-26,7,Forsa,2507.0,afd,0.11
2021-04-19,2021-04-23,2021-04-26,8,Civey,10039.0,afd,0.09
2021-04-23,2021-04-23,2021-04-23,1,INSA (intermediate result),1000.0,afd,0.11
2021-04-15,2021-04-19,2021-04-21,7,Kantar,1225.0,afd,0.1
2021-04-14,2021-04-18,2021-04-21,8,Civey,10064.0,afd,0.1
2021-04-20,2021-04-21,2021-04-20,1,Forsa (intermediate result),1502.0,afd,0.11
2021-04-20,2021-04-21,2021-04-20,1,INSA,1000.0,afd,0.12
2021-04-16,2021-04-18,2021-04-19,4,INSA,3057.0,afd,0.12
2021-04-13,2021-04-15,2021-04-16,4,Forsa,2003.0,afd,0.11
2021-04-15,2021-04-15,2021-04-15,1,INSA,1007.0,afd,0.12
2021-04-13,2021-04-15,2021-04-15,3,Forschungsgruppe Wahlen,1292.0,afd,0.11
2021-04-06,2021-04-11,2021-04-15,10,Allensbach,1051.0,afd,0.095
2021-04-13,2021-04-14,2021-04-14,2,Infratest dimap,1174.0,afd,0.11
2021-04-08,2021-04-11,2021-04-14,7,Kantar,1437.0,afd,0.11
2021-04-09,2021-04-11,2021-04-12,4,INSA,3174.0,afd,0.12
2021-04-06,2021-04-09,2021-04-12,7,Forsa,2500.0,afd,0.11
2021-03-31,2021-04-04,2021-04-07,8,Kantar,1448.0,afd,0.11
2021-03-30,2021-04-01,2021-04-01,3,INSA,3020.0,afd,0.12
2021-03-30,2021-04-01,2021-04-01,3,Forsa,1501.0,afd,0.1
2021-03-25,2021-03-28,2021-03-31,7,Kantar,1429.0,afd,0.1
2021-03-29,2021-03-30,2021-03-30,2,Infratest dimap,1348.0,afd,0.11
2021-03-26,2021-03-28,2021-03-29,4,INSA,3049.0,afd,0.11
2021-03-25,2021-03-28,2021-03-29,5,YouGov,1637.0,afd,0.11
2021-03-24,2021-03-27,2021-03-29,6,GMS,1003.0,afd,0.11
2021-03-23,2021-03-26,2021-03-29,7,Forsa,2503.0,afd,0.11
2021-03-23,2021-03-24,2021-03-25,3,Forschungsgruppe Wahlen,1030.0,afd,0.12
2021-03-18,2021-03-22,2021-03-24,7,Kantar,1447.0,afd,0.1
2021-03-17,2021-03-21,2021-03-24,8,Civey,10066.0,afd,0.1
2021-03-19,2021-03-21,2021-03-22,4,INSA,3104.0,afd,0.11
2021-03-16,2021-03-20,2021-03-22,7,Forsa,2511.0,afd,0.1
2021-03-08,2021-03-15,2021-03-21,14,Allensbach,1006.0,afd,0.1
2021-03-19,2021-03-20,2021-03-19,1,INSA (intermediate result),1042.0,afd,0.11
2021-03-15,2021-03-16,2021-03-17,3,Infratest dimap,1207.0,afd,0.11
2021-03-11,2021-03-14,2021-03-17,7,Kantar,1942.0,afd,0.1
2021-03-10,2021-03-14,2021-03-17,8,Civey,10045.0,afd,0.11
2021-03-12,2021-03-14,2021-03-15,4,INSA,2068.0,afd,0.115
2021-03-09,2021-03-12,2021-03-15,7,Forsa,2501.0,afd,0.1
2021-03-04,2021-03-08,2021-03-10,7,Kantar,2378.0,afd,0.11
2021-03-05,2021-03-07,2021-03-08,4,INSA,2049.0,afd,0.115
2021-03-02,2021-03-06,2021-03-08,7,Forsa,2510.0,afd,0.1
2021-02-25,2021-02-28,2021-03-03,7,Kantar,2410.0,afd,0.1
2021-03-01,2021-03-02,2021-03-02,2,Infratest dimap,1296.0,afd,0.11
2021-02-26,2021-02-28,2021-03-01,4,INSA,2032.0,afd,0.11
2021-02-25,2021-02-28,2021-03-01,5,Forsa,2501.0,afd,0.09
2021-02-23,2021-02-24,2021-02-25,3,Forschungsgruppe Wahlen,1202.0,afd,0.1
2021-02-18,2021-02-22,2021-02-24,7,Kantar,1869.0,afd,0.09
2021-02-19,2021-02-21,2021-02-22,4,INSA,2075.0,afd,0.11
2021-02-18,2021-02-20,2021-02-22,5,YouGov,1619.0,afd,0.11
2021-02-16,2021-02-20,2021-02-22,7,Forsa,2505.0,afd,0.08
2021-02-15,2021-02-16,2021-02-17,3,Infratest dimap,1025.0,afd,0.11
2021-02-11,2021-02-14,2021-02-17,7,Kantar,1905.0,afd,0.09
2021-02-04,2021-02-11,2021-02-17,14,Allensbach,1082.0,afd,0.095
2021-02-12,2021-02-14,2021-02-15,4,INSA,2051.0,afd,0.105
2021-02-10,2021-02-13,2021-02-15,6,GMS,1005.0,afd,0.09
2021-02-09,2021-02-12,2021-02-15,7,Forsa,2502.0,afd,0.08
2021-02-04,2021-02-08,2021-02-10,7,Kantar,1569.0,afd,0.1
2021-02-05,2021-02-07,2021-02-08,4,INSA,2107.0,afd,0.105
2021-02-02,2021-02-06,2021-02-08,7,Forsa,2501.0,afd,0.08
2021-02-01,2021-02-02,2021-02-03,3,Infratest dimap,1503.0,afd,0.1
2021-01-28,2021-01-31,2021-02-03,7,Kantar,1412.0,afd,0.09
2021-01-29,2021-01-31,2021-02-01,4,YouGov,1606.0,afd,0.1
2021-01-29,2021-01-31,2021-02-01,4,INSA,2044.0,afd,0.11
2021-01-26,2021-01-29,2021-02-01,7,Forsa,2503.0,afd,0.08
2021-01-25,2021-01-27,2021-01-27,3,Forschungsgruppe Wahlen,1371.0,afd,0.09
2021-01-21,2021-01-25,2021-01-27,7,Kantar,1427.0,afd,0.09
2021-01-22,2021-01-24,2021-01-25,4,INSA,2038.0,afd,0.1
2021-01-18,2021-01-22,2021-01-25,8,Forsa,3005.0,afd,0.09
2021-01-18,2021-01-19,2021-01-20,3,Infratest dimap,1027.0,afd,0.1
2021-01-14,2021-01-17,2021-01-20,7,Kantar,1922.0,afd,0.09
2021-01-10,2021-01-15,2021-01-20,11,Allensbach,1080.0,afd,0.09
2021-01-17,2021-01-18,2021-01-18,2,INSA (intermediate result),1835.0,afd,0.11
2021-01-15,2021-01-17,2021-01-18,4,INSA,1000.0,afd,0.11
2021-01-16,2021-01-17,2021-01-17,2,Forsa,2014.0,afd,0.09
2021-01-11,2021-01-13,2021-01-15,5,Forsa,2504.0,afd,0.09
2021-01-12,2021-01-13,2021-01-14,3,Forschungsgruppe Wahlen,1262.0,afd,0.1
2021-01-05,2021-01-09,2021-01-13,9,Kantar,2398.0,afd,0.1
2021-01-08,2021-01-10,2021-01-11,4,INSA,2042.0,afd,0.1
2021-01-04,2021-01-07,2021-01-08,5,Forsa,2503.0,afd,0.08
2021-01-04,2021-01-05,2021-01-06,3,Infratest dimap,1520.0,afd,0.1
2020-12-30,2021-01-03,2021-01-05,7,YouGov,1588.0,afd,0.1
2021-01-01,2021-01-03,2021-01-04,4,INSA,2072.0,afd,0.11
2020-12-29,2021-01-01,2021-01-04,7,GMS,1004.0,afd,0.09
2020-12-21,2020-12-22,2020-12-23,3,Forsa,1501.0,afd,0.09
2020-12-18,2020-12-20,2020-12-21,4,INSA,2055.0,afd,0.11
2020-12-14,2020-12-16,2020-12-18,5,Forsa,2505.0,afd,0.08
2020-12-10,2020-12-14,2020-12-16,7,Kantar,2401.0,afd,0.1
2020-12-11,2020-12-13,2020-12-14,4,INSA,2002.0,afd,0.1
2020-12-07,2020-12-10,2020-12-11,5,Forsa,2503.0,afd,0.08
2020-11-28,2020-12-04,2020-12-10,13,Allensbach,1022.0,afd,0.09
2020-12-07,2020-12-08,2020-12-09,3,Infratest dimap,1004.0,afd,0.09
2020-12-07,2020-12-08,2020-12-09,3,Forschungsgruppe Wahlen,1246.0,afd,0.1
2020-12-03,2020-12-06,2020-12-09,7,Kantar,2374.0,afd,0.1
2020-12-04,2020-12-06,2020-12-07,4,INSA,2057.0,afd,0.1
2020-11-30,2020-12-02,2020-12-04,5,Forsa,2507.0,afd,0.08
2020-11-30,2020-12-02,2020-12-02,3,Infratest dimap,1507.0,afd,0.1
